dataset_tier,entity,bucket,sub_type,final_match_category,final_confidence_label,final_confidence_score,uniprot_accession,uniprot_entry_name,uniprot_organism,uniprot_source_tier,phytozome_code,phytozome_gene_id,phytozome_base_gene_id,sequence_length,has_sequence,expected_phytozome_code,expected_uniprot_mnemonic,original_match_status,original_match_type,original_confidence_tier,ambiguity_count,matched_species_category,species_match_status,species_resolution_status,candidate_summary,notes,source_phase,recovered_by_phase8,phase8_match_type,phase8_match_category,description_overlap_score,phase8_notes,phase8_quality_flag,phase8_quality_notes
coverage,AGP18,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9FPR2,AGP18_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,4,multi_species_ambiguous,no_species_provided,no_species_provided,Q9FPR2|AGP18_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,AGP4,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9ZT16,AGP4_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,10,multi_species_ambiguous,no_species_provided,no_species_provided,Q9ZT16|AGP4_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,AGPL,C,bare_gene_symbol,ambiguous_but_useful,low,40,B2DE93,B2DE93_9ROSI,9ROSI,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,29,multi_species_ambiguous,no_species_provided,no_species_provided,B2DE93|B2DE93_9ROSI|9ROSI|trembl; B2DEJ3|B2DEJ3_9ROSI|9ROSI|trembl; Q0PG36|Q0PG36_WHEAT|WHEAT|trembl; A0A0U3YDY9|A0A0U3YDY9_9POAL|9POAL|trembl; A0A0U4HFX9|A0A0U4HFX9_AEGBI|AEGBI|trembl,,6,false,,,,,broad_taxon_warning,broad_taxon_warning
coverage,AGPL1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q6AVT2,GLGL1_ORYSJ,ORYSJ,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,8,multi_species_ambiguous,no_species_provided,no_species_provided,Q6AVT2|GLGL1_ORYSJ|ORYSJ|sprot,,6,false,,,,,ok,
coverage,AGPL2,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q7G065,GLGL2_ORYSJ,ORYSJ,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,3,multi_species_ambiguous,no_species_provided,no_species_provided,Q7G065|GLGL2_ORYSJ|ORYSJ|sprot,,6,false,,,,,ok,
coverage,AGPL4,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q0D7I3,GLGL4_ORYSJ,ORYSJ,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,2,multi_species_ambiguous,no_species_provided,no_species_provided,Q0D7I3|GLGL4_ORYSJ|ORYSJ|sprot,,6,false,,,,,ok,
coverage,AGPS,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9AT46,Q9AT46_BRARP,BRARP,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,6,multi_species_ambiguous,no_species_provided,no_species_provided,Q9AT46|Q9AT46_BRARP|BRARP|trembl; J9WR83|J9WR83_AMAHP|AMAHP|trembl; A0A1U9YHM3|A0A1U9YHM3_9LILI|9LILI|trembl; A0A2K8DQZ1|A0A2K8DQZ1_PROMN|PROMN|trembl; Q9SP43|Q9SP43_CITUN|CITUN|trembl,,6,false,,,,,ok,
coverage,AGPS1,C,bare_gene_symbol,ambiguous_but_useful,low,40,P55233,GLGL1_BETVU,BETVU,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,16,multi_species_ambiguous,no_species_provided,no_species_provided,P55233|GLGL1_BETVU|BETVU|sprot; Q00081|GLGL1_SOLTU|SOLTU|sprot; Q69T99|GLGS1_ORYSJ|ORYSJ|sprot; Q9M462|GLGS_BRANA|BRANA|sprot,,6,false,,,,,ok,
coverage,AGPS2,C,bare_gene_symbol,ambiguous_but_useful,low,40,P55242,GLGL2_SOLTU,SOLTU,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,4,multi_species_ambiguous,no_species_provided,no_species_provided,P55242|GLGL2_SOLTU|SOLTU|sprot; P15280|GLGS2_ORYSJ|ORYSJ|sprot,,6,false,,,,,ok,
coverage,AGT2,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q940M2,AGT21_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,11,multi_species_ambiguous,no_species_provided,no_species_provided,Q940M2|AGT21_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,Aha1,C,bare_gene_symbol,ambiguous_but_useful,low,40,P20649,PMA1_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,5,multi_species_ambiguous,no_species_provided,no_species_provided,P20649|PMA1_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,AHA10,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q43128,PMA10_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,4,multi_species_ambiguous,no_species_provided,no_species_provided,Q43128|PMA10_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,AHA2,C,bare_gene_symbol,ambiguous_but_useful,low,40,P19456,PMA2_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,6,multi_species_ambiguous,no_species_provided,no_species_provided,P19456|PMA2_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,AHG1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9FLI3,P2C75_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,4,multi_species_ambiguous,no_species_provided,no_species_provided,Q9FLI3|P2C75_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,AHG11,C,bare_gene_symbol,ambiguous_but_useful,low,40,A0A1P8B0J3,A0A1P8B0J3_ARATH,ARATH,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,4,multi_species_ambiguous,no_species_provided,no_species_provided,A0A1P8B0J3|A0A1P8B0J3_ARATH|ARATH|trembl; A0A1P8B0G9|A0A1P8B0G9_ARATH|ARATH|trembl; A0A1P8B0F9|A0A1P8B0F9_ARATH|ARATH|trembl; A0A1P8B0G8|A0A1P8B0G8_ARATH|ARATH|trembl,,6,false,,,,,ok,
coverage,AHK2,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9C5U2,AHK2_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,9,multi_species_ambiguous,no_species_provided,no_species_provided,Q9C5U2|AHK2_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,AHK3,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9C5U1,AHK3_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,9,multi_species_ambiguous,no_species_provided,no_species_provided,Q9C5U1|AHK3_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,AHL,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q38945,DPNPH_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,9,multi_species_ambiguous,no_species_provided,no_species_provided,Q38945|DPNPH_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,AHL15,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9M2S3,AHL15_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,3,multi_species_ambiguous,no_species_provided,no_species_provided,Q9M2S3|AHL15_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,AHL19,C,bare_gene_symbol,ambiguous_but_useful,medium,55,Q9SR17,AHL19_ARATH,ARATH,sprot,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,Q9SR17|AHL19_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,AHL20,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q8GWQ2,AHL20_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,5,multi_species_ambiguous,no_species_provided,no_species_provided,Q8GWQ2|AHL20_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,AHP4,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9LU15,AHP4_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,12,multi_species_ambiguous,no_species_provided,no_species_provided,Q9LU15|AHP4_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,AIF,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q949N0,NAC53_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,2,multi_species_ambiguous,no_species_provided,no_species_provided,Q949N0|NAC53_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,AIH,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q8GWW7,AGUA_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,11,multi_species_ambiguous,no_species_provided,no_species_provided,Q8GWW7|AGUA_ARATH|ARATH|sprot; G7JT50|AGUA_MEDTR|MEDTR|sprot,,6,false,,,,,ok,
coverage,AIP,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q5MCR8,Q5MCR8_9ASTR,9ASTR,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,2,multi_species_ambiguous,no_species_provided,no_species_provided,Q5MCR8|Q5MCR8_9ASTR|9ASTR|trembl; F2VPR0|F2VPR0_SOLNI|SOLNI|trembl,,6,false,,,,,broad_taxon_warning,broad_taxon_warning
coverage,AIR3,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9ZSP5,AIR3_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,10,multi_species_ambiguous,no_species_provided,no_species_provided,Q9ZSP5|AIR3_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,AITR1,C,bare_gene_symbol,ambiguous_but_useful,medium,55,Q9LK28,Q9LK28_ARATH,ARATH,trembl,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,Q9LK28|Q9LK28_ARATH|ARATH|trembl,,6,false,,,,,ok,
coverage,AITR5,C,bare_gene_symbol,ambiguous_but_useful,medium,55,Q9FK36,Q9FK36_ARATH,ARATH,trembl,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,Q9FK36|Q9FK36_ARATH|ARATH|trembl,,6,false,,,,,ok,
coverage,AKR,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q05753,AKRP_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,13,multi_species_ambiguous,no_species_provided,no_species_provided,Q05753|AKRP_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,AKS2,C,bare_gene_symbol,ambiguous_but_useful,medium,55,A0A9E7LUL3,A0A9E7LUL3_9GENT,9GENT,trembl,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,A0A9E7LUL3|A0A9E7LUL3_9GENT|9GENT|trembl,,6,false,,,,,broad_taxon_warning,broad_taxon_warning
coverage,AKT1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q38998,AKT1_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,65,multi_species_ambiguous,no_species_provided,no_species_provided,Q38998|AKT1_ARATH|ARATH|sprot; P0C550|AKT1_ORYSI|ORYSI|sprot; Q0JKV1|AKT1_ORYSJ|ORYSJ|sprot,,6,false,,,,,ok,
coverage,ALA10,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9LI83,ALA10_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,2,multi_species_ambiguous,no_species_provided,no_species_provided,Q9LI83|ALA10_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,ALA2,C,bare_gene_symbol,ambiguous_but_useful,low,40,P98205,ALA2_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,11,multi_species_ambiguous,no_species_provided,no_species_provided,P98205|ALA2_ARATH|ARATH|sprot; P45623|HEM2_SELMA|SELMA|sprot,,6,false,,,,,ok,
coverage,ALA3,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9XIE6,ALA3_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,24,multi_species_ambiguous,no_species_provided,no_species_provided,Q9XIE6|ALA3_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,ALAD,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q42682,HEM2_CHLRE,CHLRE,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,12,multi_species_ambiguous,no_species_provided,no_species_provided,Q42682|HEM2_CHLRE|CHLRE|sprot; Q42836|HEM2_HORVU|HORVU|sprot; P30124|HEM2_PEA|PEA|sprot; Q43058|HEM2_PHYPA|PHYPA|sprot; P43210|HEM2_SOYBN|SOYBN|sprot,,6,false,,,,,ok,
coverage,ALB1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9SJE1,CHLD_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,4,multi_species_ambiguous,no_species_provided,no_species_provided,Q9SJE1|CHLD_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,ALD,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q7XZV4,Q7XZV4_ORYSJ,ORYSJ,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,12,multi_species_ambiguous,no_species_provided,no_species_provided,Q7XZV4|Q7XZV4_ORYSJ|ORYSJ|trembl; A0A812RZ74|A0A812RZ74_SYMPI|SYMPI|trembl; Q8VWM9|Q8VWM9_WHEAT|WHEAT|trembl; A0A812ZE59|A0A812ZE59_9DINO|9DINO|trembl; A0A812QSH8|A0A812QSH8_9DINO|9DINO|trembl,,6,false,,,,,ok,
coverage,ALD1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9ZQI7,ALD1_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,19,multi_species_ambiguous,no_species_provided,no_species_provided,Q9ZQI7|ALD1_ARATH|ARATH|sprot; Q6VMN7|ALD1_ORYSJ|ORYSJ|sprot,,6,false,,,,,ok,
coverage,ALDH,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q8VXQ2,ALDH_CRAPL,CRAPL,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,27,multi_species_ambiguous,no_species_provided,no_species_provided,Q8VXQ2|ALDH_CRAPL|CRAPL|sprot,,6,false,,,,,ok,
coverage,ALDH10,C,bare_gene_symbol,ambiguous_but_useful,medium,55,R1EIW7,R1EIW7_EMIHU,EMIHU,trembl,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,R1EIW7|R1EIW7_EMIHU|EMIHU|trembl,,6,false,,,,,ok,
coverage,ALDH10A8,C,bare_gene_symbol,ambiguous_but_useful,low,40,C0P9J6,ADH1A_MAIZE,MAIZE,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,11,multi_species_ambiguous,no_species_provided,no_species_provided,C0P9J6|ADH1A_MAIZE|MAIZE|sprot; Q9S795|BADH1_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,ALDH10A9,C,bare_gene_symbol,ambiguous_but_useful,low,40,G5DDC2,ADH1B_MAIZE,MAIZE,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,3,multi_species_ambiguous,no_species_provided,no_species_provided,G5DDC2|ADH1B_MAIZE|MAIZE|sprot; Q9STS1|BADH2_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,ALDH12A1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q8VZC3,AL121_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,14,multi_species_ambiguous,no_species_provided,no_species_provided,Q8VZC3|AL121_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,ALDH2C4,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q56YU0,AL2C4_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,19,multi_species_ambiguous,no_species_provided,no_species_provided,Q56YU0|AL2C4_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,ALDH3F1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q70E96,AL3F1_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,16,multi_species_ambiguous,no_species_provided,no_species_provided,Q70E96|AL3F1_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,ALDH3H1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q70DU8,AL3H1_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,10,multi_species_ambiguous,no_species_provided,no_species_provided,Q70DU8|AL3H1_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,ALDH3I1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q8W033,AL3I1_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,10,multi_species_ambiguous,no_species_provided,no_species_provided,Q8W033|AL3I1_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,ALDH5F1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9SAK4,SSDH_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,11,multi_species_ambiguous,no_species_provided,no_species_provided,Q9SAK4|SSDH_ARATH|ARATH|sprot; B9F3B6|SSDH_ORYSJ|ORYSJ|sprot,,6,false,,,,,ok,
coverage,ALDH6B2,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q0WM29,MMSA_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,15,multi_species_ambiguous,no_species_provided,no_species_provided,Q0WM29|MMSA_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,ALDH7B4,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9SYG7,AL7B4_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,8,multi_species_ambiguous,no_species_provided,no_species_provided,Q9SYG7|AL7B4_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,ALDH9,C,bare_gene_symbol,ambiguous_but_useful,medium,55,R1FJ42,R1FJ42_EMIHU,EMIHU,trembl,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,R1FJ42|R1FJ42_EMIHU|EMIHU|trembl,,6,false,,,,,ok,
coverage,ALDO,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9M634,Q9M634_CYACA,CYACA,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,2,multi_species_ambiguous,no_species_provided,no_species_provided,Q9M634|Q9M634_CYACA|CYACA|trembl; Q9M633|Q9M633_CYACA|CYACA|trembl,,6,false,,,,,ok,
coverage,ALI1,C,bare_gene_symbol,ambiguous_but_useful,medium,55,P43400,MT1_WHEAT,WHEAT,sprot,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,P43400|MT1_WHEAT|WHEAT|sprot,,6,false,,,,,ok,
coverage,ALKBH10B,C,bare_gene_symbol,ambiguous_but_useful,medium,55,Q9ZT92,AK10B_ARATH,ARATH,sprot,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,Q9ZT92|AK10B_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,ALKBH2,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9SIE0,ALKB2_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,16,multi_species_ambiguous,no_species_provided,no_species_provided,Q9SIE0|ALKB2_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,ALKBH5,C,bare_gene_symbol,ambiguous_but_useful,low,40,A0A3L6D9Z7,A0A3L6D9Z7_MAIZE,MAIZE,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,10,multi_species_ambiguous,no_species_provided,no_species_provided,A0A3L6D9Z7|A0A3L6D9Z7_MAIZE|MAIZE|trembl; A0A371HGC6|A0A371HGC6_MUCPR|MUCPR|trembl; A0A371EQS1|A0A371EQS1_MUCPR|MUCPR|trembl; A0A438EVP4|A0A438EVP4_VITVI|VITVI|trembl; A0A812WQ46|A0A812WQ46_9DINO|9DINO|trembl,,6,false,,,,,ok,
coverage,ALKBH6,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9SUP1,ALKB6_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,25,multi_species_ambiguous,no_species_provided,no_species_provided,Q9SUP1|ALKB6_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,ALKBH8,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q8RWY1,ALKB8_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,40,multi_species_ambiguous,no_species_provided,no_species_provided,Q8RWY1|ALKB8_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,ALKBH9B,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9SL49,AKB9B_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,7,multi_species_ambiguous,no_species_provided,no_species_provided,Q9SL49|AKB9B_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,ALMT,C,bare_gene_symbol,ambiguous_but_useful,low,40,C6EP52,C6EP52_SECCE,SECCE,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,9,multi_species_ambiguous,no_species_provided,no_species_provided,C6EP52|C6EP52_SECCE|SECCE|trembl; A0A1D6XVY6|A0A1D6XVY6_9ERIC|9ERIC|trembl; A6YRW3|A6YRW3_HORVU|HORVU|trembl; C9VXS4|C9VXS4_SECCE|SECCE|trembl; C6EP55|C6EP55_SECCE|SECCE|trembl,,6,false,,,,,ok,
coverage,ALMT1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9SJE9,ALMT1_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,23,multi_species_ambiguous,no_species_provided,no_species_provided,Q9SJE9|ALMT1_ARATH|ARATH|sprot; Q76LB1|ALMT1_WHEAT|WHEAT|sprot,,6,false,,,,,ok,
coverage,ALMT9,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9LS46,ALMT9_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,18,multi_species_ambiguous,no_species_provided,no_species_provided,Q9LS46|ALMT9_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,ALS,C,bare_gene_symbol,ambiguous_but_useful,low,40,P09342,ILVB1_TOBAC,TOBAC,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,324,multi_species_ambiguous,no_species_provided,no_species_provided,P09342|ILVB1_TOBAC|TOBAC|sprot; P09114|ILVB2_TOBAC|TOBAC|sprot; P17597|ILVB_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,AMP,C,bare_gene_symbol,ambiguous_but_useful,low,40,O24006,AMP_IMPBA,IMPBA,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,4,multi_species_ambiguous,no_species_provided,no_species_provided,O24006|AMP_IMPBA|IMPBA|sprot,,6,false,,,,,ok,
coverage,AMS,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9ZVX2,AMS_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,14,multi_species_ambiguous,no_species_provided,no_species_provided,Q9ZVX2|AMS_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,AMT,C,bare_gene_symbol,ambiguous_but_useful,low,40,M5WIE8,M5WIE8_PRUPE,PRUPE,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,64,multi_species_ambiguous,no_species_provided,no_species_provided,M5WIE8|M5WIE8_PRUPE|PRUPE|trembl; M5VLY7|M5VLY7_PRUPE|PRUPE|trembl; M5WU65|M5WU65_PRUPE|PRUPE|trembl; M5VY13|M5VY13_PRUPE|PRUPE|trembl; M5WD44|M5WD44_PRUPE|PRUPE|trembl,,6,false,,,,,ok,
coverage,AMT1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q7XQ12,AMT11_ORYSJ,ORYSJ,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,72,multi_species_ambiguous,no_species_provided,no_species_provided,Q7XQ12|AMT11_ORYSJ|ORYSJ|sprot; P32068|TRPE_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,AMY,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9ZR34,Q9ZR34_WHEAT,WHEAT,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,46,multi_species_ambiguous,no_species_provided,no_species_provided,Q9ZR34|Q9ZR34_WHEAT|WHEAT|trembl; Q9ZR36|Q9ZR36_ORYSA|ORYSA|trembl; J7GWN9|J7GWN9_MUSAC|MUSAC|trembl; A0A3L6DRI9|A0A3L6DRI9_MAIZE|MAIZE|trembl; A0A371E7Y1|A0A371E7Y1_MUCPR|MUCPR|trembl,,6,false,,,,,ok,
coverage,AMY1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q8VZ56,AMY1_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,102,multi_species_ambiguous,no_species_provided,no_species_provided,Q8VZ56|AMY1_ARATH|ARATH|sprot; P93594|AMYB_WHEAT|WHEAT|sprot,,6,false,,,,,ok,
coverage,AMY2,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q8LFG1,AMY2_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,251,multi_species_ambiguous,no_species_provided,no_species_provided,Q8LFG1|AMY2_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,Amy3,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q94A41,AMY3_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,13,multi_species_ambiguous,no_species_provided,no_species_provided,Q94A41|AMY3_ARATH|ARATH|sprot,,6,false,,,,,ok,
coverage,AMY3B,C,bare_gene_symbol,ambiguous_but_useful,low,40,P27937,AMY3B_ORYSJ,ORYSJ,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,2,multi_species_ambiguous,no_species_provided,no_species_provided,P27937|AMY3B_ORYSJ|ORYSJ|sprot; P27939|AMY3C_ORYSJ|ORYSJ|sprot,,6,false,,,,,ok,
coverage,AMY3E,C,bare_gene_symbol,ambiguous_but_useful,medium,55,P27934,AMY3E_ORYSJ,ORYSJ,sprot,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,P27934|AMY3E_ORYSJ|ORYSJ|sprot,,6,false,,,,,ok,
coverage,AN11,C,bare_gene_symbol,ambiguous_but_useful,low,40,A0A411PZX4,A0A411PZX4_CITLI,CITLI,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,9,multi_species_ambiguous,no_species_provided,no_species_provided,A0A411PZX4|A0A411PZX4_CITLI|CITLI|trembl; O24514|O24514_PETHY|PETHY|trembl; A0A0N6XTP3|A0A0N6XTP3_LYCRU|LYCRU|trembl; A0A0A0QQD2|A0A0A0QQD2_SOLME|SOLME|trembl; F6KSJ4|F6KSJ4_SOLTU|SOLTU|trembl,,6,false,,,,,ok,
